order_id,client_ref,element_count,scale_factor,status,settled_batch,merkle_root,created_at
0aab7b3c,Lockheed_Aero_Div,375105,3.79,COMPLETED,2650,07168c3e2c036c3b59fd7551d5ebc00d113fa7161ab125ade606524b43793767,2026-08-22T07:31:26.428143
c5ddbf72,Lockheed_Aero_Div,548996,2.01,COMPLETED,2650,e8525217f2bf21eb97c881b44a43bcafcfb89de4a6fa99ab33569c8b5539fa03,2026-08-22T07:31:29.365542
6b7c72f7,GeneralDynamics_Mesh,276860,2.12,COMPLETED,2650,e8a815daacc25942f6457c57741fae93d88fe0a5f29b9c79e169cd8cef529f09,2026-08-22T07:31:34.367752
214dbef4,DARPA_Edge_Intake,614276,2.6,COMPLETED,2650,507ff0d8ebf6b6c21ca9ac74039ba7dc053ebb38a9e16cc2ca8aa051ede82ffc,2026-08-22T07:31:38.186458
87a6de83,DARPA_Edge_Intake,521405,2.8,COMPLETED,2650,0fee0967ea3c6a677e4cbb6f47c48fce249b2bff809538d397724662aaab69d4,2026-08-22T07:31:44.035910
9ab5ffbb,Northrop_Sensor_Stream,700855,1.61,COMPLETED,2650,a35ff7cf6c48ddbdc75e43522849e11481846a33003da7479ea8ab5820f0c2d8,2026-08-22T07:31:47.471465
e206c782,Lockheed_Aero_Div,370431,2.6,COMPLETED,2650,238a132b943cdfa7f448dee987d89844bc5670e38b6e6930e873b6cfebb5985b,2026-08-22T07:31:52.031291
4e6b00f9,DARPA_Edge_Intake,519806,2.39,COMPLETED,2650,853c3c2f5681f371eb7bfed85b79a24a1c9d1cd0fb8799940496c430b2450b6a,2026-08-22T07:31:56.681682
0e26e00b,GeneralDynamics_Mesh,601204,2.29,COMPLETED,2650,3dc5eef0030cef88c6cccca8dfc84c32cba6814ade9b45941f33740e5024df85,2026-08-22T07:31:59.602867
bde43791,DARPA_Edge_Intake,285562,1.23,COMPLETED,2650,001b3fa35121d44e9835645e4f7fb919124a0696e87214def529029b90389e7d,2026-08-22T07:32:04.218374
dd122bf6,Lockheed_Aero_Div,699760,2.92,COMPLETED,2650,0cc6f55df0b9813d6b981259e9378aadbb9cf7b1aa224732f52dd06ab04f329b,2026-08-22T07:32:06.823778
f6465c13,Lockheed_Aero_Div,571270,3.61,COMPLETED,2650,a575e4e6afb06d335fa662204b7c181a429429ed59eff377989db2a673f2eee9,2026-08-22T07:32:12.328796
478a2b2c,Raytheon_EW_Telemetry,603135,2.66,COMPLETED,2650,504effd06acbf225ea23563dcc44c1cde116bdfd122d73ab849337bba616c906,2026-08-22T07:32:18.044928
d9feb0e1,GeneralDynamics_Mesh,244365,3.76,COMPLETED,2650,ae5582591927a69f49d816a00ac1417a773cf042a4a51ac2a4d6d4d9b2de6e4f,2026-08-22T07:32:21.143637
c049eecf,Lockheed_Aero_Div,533320,1.23,COMPLETED,2650,a21120123ea23fee3a6b939cd4f2d9e905b57f47b1625f787e164ec9ae59332f,2026-08-22T07:32:24.999618
e8780323,Raytheon_EW_Telemetry,323059,1.77,COMPLETED,2650,e7ecfb95684d7bafddfa1db0a9d91fe5ace2941ae922026c98c84094f0a19abb,2026-08-22T07:32:28.593092
a5802330,DARPA_Edge_Intake,713337,3.19,COMPLETED,2650,92652b41bc0fe66bb5381076e29809dccfe436cad8cdd9df14e3af06fc59645a,2026-08-22T07:32:32.665398
f1b3a219,Raytheon_EW_Telemetry,507998,1.5,COMPLETED,2650,431e30256a9ddcdf357ae46979d2954c97daf3bc919cad81ed07f8b9f0fa758c,2026-08-22T07:32:36.633123
ef137f34,DARPA_Edge_Intake,272123,3.22,COMPLETED,2650,5f533d7e5dc5adfccc45566bbc48e1b18f6f215698a9dcd7ebb9acd90109ae87,2026-08-22T07:32:41.214580
